source,year,abstract,label
Jurnal INFOTEL IT Telkom,2011,"Standar IEEE 802.16e yang dikenal dengan mobile WiMAX adalah standar broadband wireless access (BWA) yang beroperasi pada frekuensi 2 - 6 GHz. Standar ini merupakan pengembangan dari standar WiMAX sebelumnya untuk mendukung mobilitas pengguna. Pada penelitian ini, penulis melakukan perhitungan untuk memprediksi kebutuhan bandwidth untuk pelanggan mobile WiMAX di wilayah DKI Jakarta untuk jangka waktu tiga tahun sejak WiMAX diimplementasikan. Kebutuhan bandwidth ini akan digunakan untuk menentukan jumlah base station yang dibutuhkan dari sisi kapasitas. Penulis juga melakukan perhitungan jumlah base station dari sisi coverage menggunakan persamaan Erceg. Dari hasil perhitungan tersebut, dapat disimpulkan bahwa pada tiga tahun pertama penetrasi WiMAX di Jakarta, kebutuhan jumlah base station dari sisi coverage lebih besar dari pada perhitungan dari sisi kapasitas.",human
Jurnal INFOTEL IT Telkom,2011,"VoIP adalah suatu sistem yang menggunakan jaringan internet untuk mengirimkan data paket suara dari suatu tempat ke tempat lainnya menggunakan perantara protokol IP. Dengan adanya teknologi VoIP biaya telepon bisa lebih murah terutama untuk berkomunikasi ke luar negeri karena voice dan data menggunakan jaringan yang sama yaitu jaringan internet. VoIP merupakan layanan yang sangat rentan terhadap delay sedangkan jaringan akses yang ada saat ini memberikan delay yang cukup besar untuk VoIP. Salah satu alternatif jaringan yang dapat digunakan untuk mengatasi masalah tersebut adalah dengan memakai teknologi WiMAX karena WiMAX dapat memberikan layanan data berkecepatan hingga 70 Mbps. Dari hasil penelitian diperoleh hasil bahwa nilai one way delay, jitter dan packet loss masih berada pada nilai yang direkomendasikan oleh ITU-T, yaitu nilai maksimum one way delay yang didapat dari pengukuran adalah 159,87 ms, untuk jitter 7,52 ms dan untuk packet loss adalah 3,175 %. One way delay dan packet loss dari hasil pengukuran digunakan untuk mencari nilai MOS yang merupakan nilai kualitas dari VoIP. Rentang nilai MOS yang didapat dari perhitungan yaitu 3,6 sampai 4,2 yang berarti VoIP layak untuk di aplikasikan ke dalam jaringan WIMAX. Sedangkan nilai maksimal throughput bisa mencapai 2,8 Mbps untuk downlink dan 0,575 Mbps untuk uplink. Dari penilitian didapat juga bahwa nilai SQI yang berada di atas nilai standar perangkat akan memberikan nilai SNR yang cukup tinggi, sedangkan semakin tinggi nilai SQI maka nilai RSSI-nya juga semakin besar",human
Jurnal INFOTEL IT Telkom,2011,"Berkembang pesatnya jumlah penyedia layanan pada jaringan Code Division Multiple Access (CDMA), membuat operator penyedia layanan untuk semakin memperkokoh jaringan dan mengoptimalkan layanan serta kualitas yang akan diberikan. Agar dapat melayani pelanggan dengan baik maka dibutuhkan jaringan yang mempunyai kinerja baik. Untuk itu perlu dilakukan optimalisasi pada jaringan, sehingga dapat mengurangi drop call dan resource blocking serta meningkatkan success call. Optimalisasi jaringan dilakukan berdasarkan analisis data hasil pengukuran drive test, adapun data yang dianalisis meliputi Call Setup Success Rate, Drop call Rate, Resource Blocking, Rx Power, Tx Power, Ec/Io, Forward FER dan Call Setup Time. Pada pengukuran yang telah dilakukan untuk nilai rata-rata yang sesuai dengan Key Performance Indicator (KPI) didapat Call Setup Success Rate ( 99%), Drop call Rate ( 2%), Resource Blocking ( 2%), Rx Power (-91.7 dBm), Tx Power (11.4 dBm), Ec/Io (-21.38 dB), Forward FER (4.8%), dan Call Setup Time (4.832 detik). Hasil ini menunjukkan kinerja jaringan Flexi untuk daerah Jepara #2 masih kurang maksimal, karena untuk parameter Rx Power, Tx Power, Forward FER, dan Ec/Io tidak sesuai dengan KPI. Sehingga dilakukan optimalisasi agar kualitas jaringan semakin baik. Untuk hasil pengukuran setelah dilakukan optimalisasi didapat dengan rata-rata untuk Call Setup Success Rate ( 99%), Drop call Rate ( 1%), Resource Blocking ( 1%), Rx Power (-99.9 dBm), Tx Power (-27.8 dBm), Ec/Io (-5.45 dB), Forward FER (2.45%), dan Call Setup Time (4.902 detik).",human
Jurnal INFOTEL IT Telkom,2011,"Penggunaan pewaktu/pencacah dalam sistem mikrokontroler memberikan keuntungan dalam hal tidak membebani sumber daya CPU dan memungkinkan CPU menjalankan tugas lain. Dengan tersedianya pilihan timer/counter 8 bit dan 16 bit, permasalahan yang muncul adalah pemilihan jenis pewaktu/pencacah yang akan digunakan. Dalam eksperimen yang dilakukan, sistem minimum mikrokontroler AVR ATmega8535 telah mencacah suatu bilangan dengan tepat, menggunakan dua pewaktu/pencacah yang berbeda, yaitu Timer/Counter 0 (8 bit) dan Timer/Counter 1 (16 bit). Kondisi limpahan yang terjadi dalam siklus pencacahan 8 bit dan 16 bit, masing-masing akan mengaktifkan Register OCR0 dan OCR1AL. Sinyal keluaran dari port B.3 (OC0) dan port D.5 (OC1A) selanjutnya dimasukkan ke osiloskop dan dibandingkan. Dari hasil pengamatan sinyal keluaran telah dibuktikan bahwa kedua jenis pewaktu/pencacah tersebut memiliki kecepatan yang sama. Dengan demikian dapat disimpulkan bahwa pemilihan pewaktu/pencacah akan lebih didasarkan pada fleksibilitas rentang pencacahan, ukuran program maupun waktu eksekusi.",human
Jurnal INFOTEL IT Telkom,2011,"Intel, Motorola dan Atmel merupakan nama-nama yang sudah tidak asing lagi sebagai pembuat mikrokontroler, komponen yang dikenal dengan keandalan dan kecepatan kejanya. Program-program mikrokontroler yang ditulis dengan Bahasa Assembler umumnya berukuran kecil dan dapat dieksekusi dengan cepat sehingga banyak digunakan terutama di bidang industri. Sebenarnya kita dapat menggunakan mikrokontroler dengan remote control sebagai pengendalinya dalam kehidupan sehari-hari sebagai sakelar lampu jarak jauh. Tempat seperti vila, area perkantoran dan bandara sering kali memiliki lampu dalam jumlah banyak. Dengan alat yang dirancang ini, kita tidak perlu lagi mematikan lampu-lampu dalam jumlah banyak tersebut secara manual. Penggunakan mikrokontroler akan diterapkan dalam suatu alat yang dapat diaplikasikan atau digunalan pemilik rumah untuk berinteraksi dengan peralatan yang ada di rumah baik dari jarak jauh dalam suatu ruangan maupun dari jarak dekat. Alat ini dapat dihubungkan dengan berbagai peralatan elektronik rumah tangga misalnya lampu penerangan, pompa air, pemanas air, kulkas, air conditioner (AC) dan peralatan rumah tangga lainnya. Program yang dibuat menggunakan bahasa assembler. Adapun alat pengendali ini terdiri dari remote control dalam hal ini menggunakan remote VCD 3.0 dan infra red receiver module berbagai rangkaian antara lain rangkaian mikrokontroler, driver transistor dan relay.",human
Jurnal INFOTEL IT Telkom,2011,"Permasalahan yang akan dibahas adalah bagaimana membuat sistem pengolahan buku induk pegawai di UPT Dinas Pendidikan Pemuda dan Olahraga Kecamatan Banjarmangu berbasis PHP dan MySQL. Sistem pengolahan buku induk pegawai berbasis PHP dan MySQL ini dirancang komputerisasi menggunakan PHP dan database MySQL dengan tujuan agar pengolahan data pegawai di UPT Dinas Pendidikan Pemuda dan Olahraga Kecamatan Banjarmangu dapat terpusat. Metode penelitian yang digunakan adalah menggunakan metode waterfall. Sistem pengolahan buku induk pegawai ini menggunakan jaringan client server dan dapat diakses oleh administrator dan Kepala UPT dan Pegawai. Kelebihan dari sistem pengolahan ini adalah dilindungi password dan hak akses yang berbeda untuk setiap user sehingga keamanan data dapat terjamin, sedangkan kekurangannya adalah program yang dihasilkan belum maksimal karena mengkhususkan data pegawai pada buku induk saja. Saran dari sistem pengolahan ini yaitu pengembangan dari segi keamanan data, kelengkapan data, dan ketelitian sistem dalam input data untuk mengurangi kesalahan.",human
Jurnal INFOTEL IT Telkom,2011,"Sekolah sebagai salah satu bentuk organisasi memerlukan pengolahan administrasi yang efektif dan efisien, yaitu berorientasi pada tujuan penggunaan semua sumber daya serta mekanisme pengelolaan sekolah. Salah satu fungsi administrasi sekolah adalah pengelolaan data pembayaran administrasi kesiswaan. Yang terjadi di SMA Ya BAKII Kesugihan yang masih menggunakan sistem manual dalam pengelolaan data pembayaran. Dengan memanfaatkan software komputer kita dapat mengelola data-data pembayaran administrasi kesiswaan dengan lebih mudah. Dalam kegiatan ini mencakup bagaimana perancangan program basis data tentang pengelolaan data pembayaran sekolah di SMA Ya BAKII Kesugihan dengan menggunakan software Visual Basic 6.0 dan MySQL Server 5.1. Hasil dari perancangan dan pembuatan Aplikasi Sistem Pembayaran Administrasi Kesiswaan di SMA Ya BAKII Kesugihan adalah untuk mengoptimalisasikan pengolahan data pembayaran administrasi kesiswaan. Aplikasi ini dapat menghasilkan laporan-laporan yang dapat digunakan oleh bagian Tata Usaha lain yang berkaitan dengan administrasi kesiswaan. Berdasarkan hasil kegiatan di atas, pihak Sekolah disarankan dapat meningkatkan kualitas dan pengelolaan sekolah terutama bagian pembayaran administrasi kesiswaan di SMA Ya BAKII Kesugihan.",human
Jurnal INFOTEL IT Telkom,2011,"Kasus pencurian di rumah kosong yang ditinggal pergi oleh pemiliknya belakangan ini marak terjadi. Berangkat dari pemikiran ini penulis mencoba merancang alarm yang dapat mendeteksi pergerakan seseorang saat rumah dalam kondisi kosong, ditinggalkan oleh pemiliknya. Alat ini mempunyai prinsip kerja yaitu mendeteksi bayangan seseorang yang melewati titik tertentu. Perancangan dan pembuatan perangkat ini menggunakan sensor cahaya berupa LASER dan LDR yang dirangkai dengan transistor sebagai saklar otomatis serta LED dan telepon rumah untuk melakukan panggilan kepada nomor telepon pemilik rumah. Komponen yang dipakai dalam pembuatan perangkat ini antara lain IC LM7805, LASER pointer, resistor, transistor BC108, LED, relay dan telepon rumah. Perancangan dan pembuatan alat menggunakan software multisim 10.1 sebagai simulator rangkaian, dan software eagle 5.1.1 untuk mendesain jalur rangkaian pada papan PCB. Saat cahaya LASER tidak sampai ke LDR karena terhalang oleh sesuatu, maka rangkaian output yang berupa indikator LED dan panggilan dari telepon rumah akan aktif",human
Jurnal INFOTEL IT Telkom,2012,"Saat ini kebutuhan akan internet semakin tinggi seiring dengan perkembangan jaman yang semakin maju. Maka ada terobosan terbaru dalam bidang telekomunikasi yaitu WiMAX yang merupakan teknologi broadband wireless dengan standar IEEE 802.16. Teknologi jaringan WiMAX hadir dengan keunggulan di aspek kecepatan akses data, luas daerah jangkauan dan hadirnya QoS yang dapat mengalokasikan frekuensi sesuai dengan kebutuhan user menggunakan teknologi OFDM. Teknologi WiMAX dapat menjangkau area sejauh 50 kilometer, juga memungkinkan peralatan pengguna (customer premise equipment atau CPE) untuk mendapatkan hubungan broadband tanpa harus ada lintasan langsung (non line of sight, NLOS) ke base station (BS) dan menyediakan total data rate hingga 75 Mbps. Hasil Penelitian ini diasumsikan daerah yang akan jadi tempat perancangan adalah Kabupaten Banyumas. Maka dapat diperoleh nilai PRx sebesar -100,31 dB; nilai Total Margin sebesar 23,56 dB; Path loss sebesar 134,5 dB; gamma (?) sebesar 4,375; Faktor koreksi frekuensi (?PLf) sebesar 0,36; Faktor koreksi antena (?PLh) adalah -3,25; Radius Sel (d) adalah sebesar 1995 meter; Luas Sel adalah sebesar 10,34010495 km2 dan jumlah sel adalah 133.",human
Jurnal INFOTEL IT Telkom,2012,"Port paralel tentunya sudah tidak asing lagi dalam dunia komputer. Hal tersebut disebabkan karena port paralel merupakan sarana komunikasi yang terdapat pada Personal Computer (PC). Dengan memanfaatkan port tersebut, saat ini komputer juga dapat dipergunakan untuk keperluan pengontrolan/pengendalian rangkaian listrik dengan memanfaatkan port paralel (port printer). Port paralel memiliki kecepatan transfer data yang lebih cepat apabila dibandingkan dengan port serial, maka dari itu port paralel lebih banyak dipergunakan untuk pengendalian nyala lampu (LED). Dengan memanfaatkan bantuan software Saraf Listrik versi 1.01, maka port paralel dapat menjadi alternatif baru untuk pengendalian traffic light.",human
Jurnal INFOTEL IT Telkom,2012,"Seiring dengan semakin luasnya penggunaan XML pada berbagai layanan di internet, yang penyebaran informasinya sebagian besar menggunakan infrastruktur jaringan umum, maka mulai muncul permasalahan mengenai kebutuhan akan keamanan data bagi informasi yang terkandung didalam sebuah dokumen XML. Salah satu caranya adalah dengan menggunakan teknologi XML Enc. Pada makalah ini akan dibahas mengenai cara menggunakan XML Enc menggunakan bahasa pemrograman java, khususnya menyandikan dokumen XML (enkripsi), dengan algoritma AES dan Tripple DES untuk menyandikan dokumen XML menggunakan kunci simetrik.",human
Jurnal INFOTEL IT Telkom,2012,"Router sangat berperan penting dalam jaringan komputer. Kecepatan pengiriman juga dapat diatur oleh router. Untuk mendapatkan router dapat membeli sebuah produk router namun juga dapat merancang sendiri dengan menggunakan personal komputer. Mikrotik adalah salah satu produsen router yang menyediakan produk dalam bentuk hardware maupun software. Apabila ingin mengeluarkan biaya sedikit untuk merancang router dapat menggunakan operating system Ubuntu. Operating system ini bersifat open source dan disediakan secara gratis oleh produsennya. Bila ingin merancang router dengan OS ini dapat memanfaatkan personal komputer yang sering digunakan di rumah-rumah atau perkantoran. Penggabungan kinerja kedua jenis router ini juga bisa dimanfaatkan untuk menutupi kekurangan satu sama lain. Dengan adanya proxy dalam suatu jaringan lokal maka penggunaan bandwidth dapat dihemat. Karena ada beberapa cache website yang tersimpan didalamnya dan jika website yang sama diakses oleh pengguna lain, router hanya mentransmisikannya dari proxy ke komputer yang melakukan request",human
Jurnal INFOTEL IT Telkom,2012,"Kebutuhan layanan data yang tinggi dan kapasitas jaringan yang lebih besar menjadi masalah yang sangat penting pada jaringan GSM. Salah satu parameter ukuran acuan baik buruknya kulitas jaringan GSM dapat dilihat pada parameter performansi MLSLOT Allocation Blocking. Nilai standar untuk parameter MLSLOT Allocation Blocking yaitu ? 40 % agar jaringan tersebut dinyatakan baik. Untuk mengatasi permasalahan tersebut maka diterapkan teknologi UMTS. Penelitian ini dilakukan untuk mengetahui bagaimana performansi jaringan 2G PT INDOSAT. Tbk Purwokerto sebelum dan setelah penerapan teknologi UMTS serta bagaimana perbandingan performansi jaringan seluler PT INDOSAT Tbk Purwokerto sebelum dan setelah implementasi jaringan UMTS. Dalam melakukan penelitian ini penulis melakukan pengumpulan data-data yang diperlukan dan melakukan wawancara apabila tidak tahu kepada pembimbing. Dari penelitian diperoleh rata-rata nilai MLSlot Allocation Bocking mengalami penurunan, untuk sektor 1 mengalami penurunan rata-rata uplink 0,70 % menjadi 0,17 % turun 0,53 %, rata-rata downlink 26,49 % menjadi 14,98 % turun 11,51 % . Sektor 2 rata-rata uplink 0,24% menjadi 0,00% turun 0,24%, rata-rata downlink 5,16 % menjadi 0,04% turun 5,12 %, Sektor 3 Rata-rata uplink 0,6% menjadi 0,21% turun 0,39 %, rata-rata downlink 23,99 % menjadi 14,98% turun 9,01%.",human
Jurnal INFOTEL IT Telkom,2012,"Penitipan kendaraan Terminal Purwokerto menggunakan cara administrasi manual. Program sstem informasi penitipan motor ini dibuat dalam rangka usaha komputerisasi data perparkiran di Terminal Purwokerto. Perancangan sistem informasi penitipan ini metode yang digunakan yaitu menggunakan metode waterfall. Pembuatan sistem informasi penitipan ini menghasilkan 3 user leveling yaitu operator, atasan dan pengguna parkir. Tabel yang dihasilkan sebanyak 3 tabel. Program sistem informasi penitipan ini menggunakan penyimpanan MySQL sebagai database server karena mampu menerima dan mengirimkan data dengan cepat serta dapat menyimpan data penitipan dalam jumlah yang banyak. Pengujian program sistem informasi penitipan ini dimulai dari tahap pengujian sistem, pengujian interface, proses upload ke web hosting dan melakukan pengujian jaringan. Diharapkan sistem informasi penitipan ini dapat dikembangkan dalam segi keamanan dan kelengkapan datanya, tambahan fasilitas backup database dan lebih bagus lagi jika ada penambahan RFID dalam proses output dan input data parkir di penitipan.",human
Jurnal INFOTEL IT Telkom,2012,"Dalam sistem telekomunikasi penentuan sistem modulasi merupakan metode yang penting dalam proses pengiriman informasi dari pengirim ke penerima. Pada simulasi yang dikerjakan menggunakan modulasi QPSK (Quadrature Phase Shift Keying), 8-QAM (8-Quadrature Amplitude Modulation), 16-QAM (16-Quadrature Amplitude Modulation) yang menggunakan kanal AWGN (Additive White Gaussian Noise) dengan menggunakan software MATLAB. Pengerjaan simulasi bertujuan untuk mendeskripsikan bagaimana karakteristik bentuk gelombang dari tiap blok modulator, penambahan noise pada kanal AWGN dan demodulator. Apabila data informasi ditansmisikan melalalui kanal AWGN maka hasil data keluarannya menjadi kasar atau tercampur noise. Pengujian kinerja sistem modulasi yang digunakan yaitu metode BER (bit error ratio) melihat kesalahan bit dari hasil perbandingan bit sebelum dan sesudah dikirimkan dengan model simulasi Monte Carlo. Pengujian pada simulasi ini menggunakan data masukan sebanyak 10000 data simbol secara acak dan level Eb/No yang bervarisi untuk setiap modulasi yang digunakan. Hasil kinerja BER dengan nilai level Eb/No sebesar 1 dB dari sistem modulasi yang disimulasikan diperoleh nilai BER pada QPSK sebesar 0,0570, 8-QAM sebesar 0,1085 sedangkan 16-QAM sebesar 0,1582 dan maka kinerja modulasi yang terbaik adalah QPSK. Apabila Eb/No dinaikan menjadi 8 dB maka BER modulasi QPSK menjadi lebih kecil yaitu sebesar 0,00035, pada 8-QAM diperoleh BER sebesar 0,0076 sedangkan pada modulasi 16-QAM menjadi 0,0139",human
Jurnal INFOTEL IT Telkom,2012,"Makalah ini mengetengahkan kajian implementasi dan performa proses pengurutan menggunakan dua algoritma yang berbeda, yaitu Insertion Sort dan Merge Sort. Pada tahap pertama, kedua algoritma tersebut diimplementasikan dalam bahasa C++ untuk mengurutkan sejumlah angka yang diketikkan oleh pengguna. Pada tahap kedua, kode sumber untuk kedua algoritma tersebut diubah untuk dapat mengurutkan angka yang dihasilkan secara acak dengan jumlah angka sebanyak permintaan dari pengguna. Untuk mengetahui seberapa baik performa dalam mengurutkan data, maka dalam tahap terakhir, kedua algoritma tersebut mengurutkan sejumlah angka acak dengan rentang jumlah yang sudah ditentukan dan hasilnya kemudian dibandingkan. Dari eksperimen yang sudah dilakukan, algoritma merge sort telah memperlihatkan performa yang lebih baik, khususnya untuk jumlah data yang banyak ( 10000). Adapun algoritma insertion sort memiliki keuntungan dalam hal kompleksitas algoritma yang lebih rendah terutama dalam kondisi best case dan karena tidak menggunakan rutin rekursi dalam proses pengurutan, maka tidak membutuhkan ruang penyimpanan atau memori sebanyak algoritma Merge Sort.",human
Jurnal INFOTEL IT Telkom,2012,"Teknologi Internet berbasis Wi-Fi dibuat dan dikembangkan di Amerika Serikat yaitu oleh Institute of Electrical and Electronis Engineers (IEEE) yang berdasarkan kelompok standar teknis perangkat bernomor IEEE 802.11. Perangkat Wi-Fi sebenarnya tidak hanya mampu bekerja di jaringan Wireless Local Area Network (WLAN), tetapi juga di jaringan Wireless Metropolitan Area Network (WMAN). Kuantitas pengguna Internet berbasis teknologi Wi-Fi yang semakin meningkat di berbagai belahan dunia, telah mendorong internet service providers (ISP) untuk membangun hotspot yang di berbagai kota-kota besar. Hotspot merupakan suatu tempat dimana tersedianya koneksi jaringan di mana para pemakai dapat melakukan akses Internet dengan cara nirkabel (wireless) tanpa tergantung kepada jaringan fisik. Jangkauan hotspot dapat dimaksimalkan dengan memanfaatkan antena dengan desain khusus sehingga cakupan (coverage) pancaran sinyal lebih luas. Proses pembuatan desain antena dengan media seng yang diaplikasikan untuk hotspot Wi-Fi pada outdoor diawali dengan perhitungan link budget, antara lain gain dan beamwidth dari antena. Proses pengukuran sinyal diukur dengan menggunakan bantuan software NetStumbler.",human
Jurnal INFOTEL IT Telkom,2012,"Perkembangan teknologi telekomunikasi berkembang pesat mulai dari komunikasi kabel sampai dengan komunikasi nirkabel. Salah satu komunikasi kabel untuk media komunikasi data adalah teknologi Asymetric Digital Subscriber Line (ADSL). Teknologi ADSL merupakan teknologi akses yang memungkinkan terjadinya komunikasi data, voice dan video secara bersamaan pada media jaringan akses tembaga. Layanan Telkom Speedy merupakan salah satu contoh penggunaan teknologi ADSL. Telkom Speedy menawarkan kecepatan akses internet berkisar antara 384 Kbps untuk kecepatan downstream dan 3 Mbps untuk kecepatan upstream. Kecepatan akses internet tersebut dipengaruhi oleh kualitas jaringan. Parameter yang mempengaruhi kualitas jaringan diantaranya : attenuation (redaman), Signal to Noise Ratio (SNR), Packet Loss, Bit Error Ratio (BER), jitter dan time to life (TTL). Dalam penelitian ini dilakukan analisis kualitas jaringan yang dipengaruhi oleh parameter di atas dengan terlebih dahulu melakukan pengukuran terhadap kualitas jaringan dengan menggunakan software EMBASSY, sedangkan untuk melakukan pengukuran speedtest digunakan aplikasi web internal PT.Telkom,Tbk. Setelah pengukuran selesai maka dilakukan analisis untuk mengetahui kualitas jaringan. Dari hasil pengamatan dapat dapat diketahui kecepatan upload dan download pada kapasitas 384 Kbps, 1024 Kbps dan 3 Mbps. Dari ketiga kapasitas di atas dapat diketahui rata-rata prosentase kecepatan upload diketahui sebesar 83,33 %, sedangkan rata-rata prosentase kecepatan download sebesar 76,67 %.",human
Jurnal INFOTEL IT Telkom,2012,"Seiring dengan perkembangan teknologi yang pesat di seluruh bidang teknologi tak terkecuali dengan teknologi telekomunikasi. Semakin banyak pula fasilitas yang ditawarkan, contohnya adalah perkembangan telekomunikasi untuk layanan voice, data maupun video. Tentunya penawaran tersebut harus ditunjang oleh teknologi yang mampu menopangnya, yaitu dengan kemampuan memiliki kecepatan transfer data rate yang tinggi. Salah satu teknologi yang mampu menjawab kebutuhan tersebut adalah teknologi LTE. LTE sendiri dikembangkan dari teknologi Global System for Mobile (GSM) dan Universal Mobile Telecommunication System (UMTS) dan merupakan teknologi yang memiliki kecepatan data rate hingga 100 Mbps untuk arah downlink dan 50 Mbps untuk arah uplink. Karena pemerataan kemajuan teknologi di berbagai daerah termasuk daerah Banyumas, maka diperlukan sebuah penerapan teknologi LTE di daerah tersebut. Penerapan ini tidak akan berjalan tanpa adanya perencanaan yang baik mengenai suatu jaringan LTE untuk dapat mencakup seluruh area Banyumas. Agar penerapan LTE di daerah Banyumas dapat optimal maka diperlukan perancangan cakupan area LTE, link budget dan jumlah eNode B yang dibutuhkan. Dengan menggunakan modulasi QPSK dan coding rate ½ menghasilkan nilai kapasitas trafik sebesar 3.344,096 kbps/km2. Jumlah eNode B yang dapat mencakup seluruh area Banyumas adalah sebanyak 59 eNode B. Pengaruh besar nilai coding rate terhadap MAPL yaitu semakin besar nilai coding rate maka menghasilkan nilai MAPL yang semakin kecil dan jumlah eNode B yang semakin banyak",human
Jurnal INFOTEL IT Telkom,2012,"Informasi perubahan jadwal perlu diberitahukan secepatnya kepada dosen dan mahasiswa.Aplikasi Sistem Informasi Jadwal Perkuliahan berbasis jQuery Mobile dengan menggunakan PHP dan MySQL pada proyek penelitian ini diharapkan mempermudah pemberitahuan perubahan jadwal kepada dosen dan mahasiswa.Dengan dibuat aplikasi Sistem Informasi Jadwal Perkuliahan berbasis jQuery Mobile dengan menggunakan PHP dan MySQL pada proyek penelitian ini dapat mempermudah dalam mencari informasi jadwal perkuliahan.Metode yang digunakan dalam rancang bangun aplikasi sistem informasi jadwal perkuliahan yaitu metode waterfall. Pengujian aplikasi sistem informasi jadwal perkuliahan menggunakan beberapa tahapan yaitu tahap pengujian integrasi, pengujian sistem, pengujian validasi dan pengujian penerimaan pada handphone. Pada aplikasi ini digunakan database MySQL untuk penyimpanan data-data jadwal perkuliahan, dan pembuatan aplikasi ini dibuat menggunakan PHP. untuk mendapatkan hasil yang lebih baik lagi adapun saran-saran yang dapat diberikan terhadap aplikasi sistem informasi jadwal perkuliahan ini yaitu mengintegrasikan aplikasi sistem informasi jadwal perkuliahan ini dengan sistem kampus dan melakukan update pada jQuery Mobile ke versi yang terbaru agar tampilan lebih baik serta memiliki keunggulan tambahan.",human
Jurnal INFOTEL IT Telkom,2013,"Teknologi telekomunikasi terus berkembang seiring dengan perkembangan jaman. Mulai dari komunikasi kabel hingga komunikasi nirkabel. Salah satu pemanfaatan komunikasi nirkabel sebagai media komunikasi adalah teknologi radio yang diterapkan pada salah satu peralatan navigasi penerbangan, yang dikenal dengan istilah Doppler Very high Omni-Directional Range (DVOR). Dalam DVOR, informasi yang dikirim menggunakan efek doppler menuju pesawat akan mengalami penurunan sinyal (loss) yang diakibatkan oleh jarak. Dengan melakukan analisis perhitungan link budget menggunakan parameter pathloss dan atenuasi terhadap efek doppler dengan objek penerima (pesawat), maka apabila pesawat semakin mendekat, akan menghasilkan perubahan nilai pathloss dan atenuasi yang tidak berarti. Perhitungan pathloss dengan peubah jarak menghasilkan pengurangan ± 1dB pada rentang jarak tempuh pesawat, mulai dari jarak 30 Km hingga 5 Km dengan interval 5 Km. Sehingga semakin jauh jarak yang ditempuh oleh gelombang frekuensi Fobserved maka semakin besar nilai atenuasi yang akan diterima. Pada analisis atenuasi sebuah antena terhadap jangka waktu tertentu menghasilkan perubahan sebesar ± 1dB dalam waktu tempuh dengan rentang masing-masing sebesar 32 detik, 29 detik, 26 detik, 22 detik, 18 detik, 15 detik, 12 detik, 10 detik, dan 8 detik, dan diperoleh kesimpulan semakin besar nilai waktu yang dipergunakan pada sebuah antena DVOR maka semakin kecil atenuasinya.",human
Jurnal INFOTEL IT Telkom,2013,"Seiring meningkatnya mobilitas masyarakat dan tingginya kebutuhan informasi berupa peta, Geographic Information System (GIS) bukan hanya sekadar tren teknologi, tetapi telah menjadi sebuah kebutuhan. Ketatnya persaingan para vendor perangkat bergerak (mobile device) dengan berbagai fitur dan keunggulan, secara tidak langsung berdampak positif bagi konsumen teknologi mobile salah satunya operating system (OS) Android. Dengan adanya operating system (OS) Android yang memberikan banyak keuntungan salah satunya adalah OS Android yang bersifat open source, para pengembang aplikasi Android dapat membuat sebuah aplikasi sesuai kebutuhan termasuk pembuatan aplikasi Peta ATM. Disamping itu pada handphone Android juga telah tersedia GPS sebagai penetuan posisi pengguna. Peta ATM dengan menggunakan aplikasi GPS merupakan sebuah aplikasi yang dapat digunakan oleh banyak kalangan. Banyak manfaat yang dapat dirasakan dengan menggunakan aplikasi ini, diantaranya adalah dengan mengetahui sebuah lokasi dimana posisi user berada. Begitu juga dengan aplikasi peta Automatic Teller Machine (ATM) dapat memberikan kemudahan bagi para pengguna handphone berbasis operating system Android untuk mengetahui dimana letak posisi ATM BNI yang berada di wilayah Purwokerto dan sekitarnya. Dengan adanya aplikasi peta ATM BNI diharapkan para pengguna yang belum mengetahui secara lengkap kota Purwokerto dapat dengan mudah dalam mencari lokasi ATM.",human
Jurnal INFOTEL IT Telkom,2013,"Perkembangan industri wireless saat ini mengalami kemajuan sangat pesat. Teknologi 3G yang ditetapkan oleh ITU akan berperan sangat penting dan semakin dominan dalam perkembangan teknologi komunikasi. Dengan berkembangnya jumlah pelanggan selular WCDMA dipastikan membutuhkan juga cakupan jaringan di dalam sebuah area, baik di dalam ruangan maupun di luar ruangan. Pembahasan berupa studi kasus mengenai analisa cakupan sinyal sistem WCDMA pada sebuah area. Yang paling berpengaruh dalam penelitian ini adalah Effective Isotropic Radiated Power (EIRP) dan Received Signal Code Power (RSCP). Hasil penelitian menunjukan bahwa hasil perhitungan EIRP adalah 58 dBm dan RSCP -117,73 dBm. Selanjutnya, hasil drive test menunjukan pada bagian outdor lantai 1 diperoleh hasil sebesar -90 dBm, sedangkan untuk bagian indoornya yaitu -99 dBm. Untuk bagian outdoor lantai 2 nilainya -95 dBm dan bagian indoor-nya yaitu -100 dBm",human
Jurnal INFOTEL IT Telkom,2013,"Sebagian besar pendekatan untuk pengenalan dan klasifikasi modulasi telah didirikan pada komponen sinyal termodulasi. Dalam tulisan ini, akan dikembangkan algoritma untuk klasifikasi modulasi menggunakan teknik clustering Fuzzy C. Means (FCM) yang mempertimbangkan konstelasi sinyal yang diterima untuk mengidentifikasi jenis modulasi yang dipakai pada komunikasi nirkabel. Identifikasi pola menggunakan template matching dan diperoleh hasil dengan tingkat kecocokan yang tinggi pada semua tipe modulasi yang digunakan.",human
